Entity,Code,Year,"GDP, PPP (constant 2017 international $)",Annual CO₂ emissions,Annual consumption-based CO₂ emissions
Azerbaijan,AZE,2012,1.30396E+11,32773342,35634016
Azerbaijan,AZE,2013,1.37972E+11,33555224,36352156
Azerbaijan,AZE,2014,1.41767E+11,34348428,37267060
Azerbaijan,AZE,2015,1.43318E+11,34682950,37169412
Azerbaijan,AZE,2016,1.38875E+11,34727330,35518236
Azerbaijan,AZE,2017,1.39153E+11,34607044,34263276
Azerbaijan,AZE,2018,1.4124E+11,34575828,35343270
Azerbaijan,AZE,2019,1.44771E+11,37737896,37895484
Azerbaijan,AZE,2020,1.38546E+11,36149228,37781004
Azerbaijan,AZE,2021,1.46305E+11,38333620,38849296
Azerbaijan,AZE,2022,,38062656,
Bahamas,BHS,1990,9755552000,2022527.9,
Bahamas,BHS,1991,9347596000,1996880,
Bahamas,BHS,1992,8989996000,1868640,
Bahamas,BHS,1993,9017668000,1744064,
Bahamas,BHS,1994,9301627000,1769712,
Bahamas,BHS,1995,9708922000,1839328,
Bahamas,BHS,1996,10118981000,1813680,
Bahamas,BHS,1997,10814735000,1608496,
Bahamas,BHS,1998,10327684000,1989552,
Bahamas,BHS,1999,11587405000,2033520,
Bahamas,BHS,2000,12068193000,2026192,
Bahamas,BHS,2001,12385002000,1945584,
Bahamas,BHS,2002,12719976000,2037184,
Bahamas,BHS,2003,12559129000,2070159.9,
Bahamas,BHS,2004,12669993000,2048176,
Bahamas,BHS,2005,13100172000,1905280,
Bahamas,BHS,2006,13429885000,1853984,
Bahamas,BHS,2007,13624180000,1872304,
Bahamas,BHS,2008,13307620000,1916272,
Bahamas,BHS,2009,12751920000,2154432,
Bahamas,BHS,2010,12948094000,2227712,
Bahamas,BHS,2011,13027515000,2114128,
Bahamas,BHS,2012,13429660000,2051840.1,
Bahamas,BHS,2013,13045128000,2029856,
Bahamas,BHS,2014,13286111000,2136112,
Bahamas,BHS,2015,13418548000,2246032,
Bahamas,BHS,2016,13303462000,2209392,
Bahamas,BHS,2017,13709238000,2509840,
Bahamas,BHS,2018,13960255000,2421904,
Bahamas,BHS,2019,14224965000,2454880,
Bahamas,BHS,2020,10836208000,2183744,
Bahamas,BHS,2021,12322906000,2100671,
Bahamas,BHS,2022,,2120000,
Bahrain,BHR,1990,19143295000,11555729,10972774
Bahrain,BHR,1991,21293087000,11391223,11578039
Bahrain,BHR,1992,22717594000,10492517,11187950
Bahrain,BHR,1993,25641350000,16839962,15606259
Bahrain,BHR,1994,25577245000,14443015,14235518
Bahrain,BHR,1995,26582430000,14823117,14362688
Bahrain,BHR,1996,27674968000,16018644,14792613
Bahrain,BHR,1997,28530954000,17288858,14202906
Bahrain,BHR,1998,29897589000,18366356,16079301
Bahrain,BHR,1999,31183184000,18314830,9601134
Bahrain,BHR,2000,32835916000,19233764,11018747
Bahrain,BHR,2001,33653840000,15374893,9794713
Bahrain,BHR,2002,34780760000,15868013,10874047
Bahrain,BHR,2003,36970705000,16769491,8453538
Bahrain,BHR,2004,39551620000,17883504,7622539.5
Bahrain,BHR,2005,42228867000,19804052,7978639.5
Bahrain,BHR,2006,44959805000,19421150,7966353
Bahrain,BHR,2007,48688755000,26771124,11388034
Bahrain,BHR,2008,51729370000,29681318,13452510
Bahrain,BHR,2009,53043240000,28098070,17021490
Bahrain,BHR,2010,55342293000,29075436,18160106
Bahrain,BHR,2011,56440017000,28467646,12517156
Bahrain,BHR,2012,58544160000,27118990,12341087
Bahrain,BHR,2013,61715403000,31157658,12592551
Bahrain,BHR,2014,64400265000,30899728,14472263
Bahrain,BHR,2015,66000855000,32459652,18220998
Bahrain,BHR,2016,68349250000,31559504,18066128
Bahrain,BHR,2017,71282080000,32835182,19530662
Bahrain,BHR,2018,72786936000,32636948,19894492
Bahrain,BHR,2019,74364210000,37583132,21595324
Bahrain,BHR,2020,70693700000,37395950,21845968
Bahrain,BHR,2021,72266880000,38122464,18000118
Bahrain,BHR,2022,,37795670,
Bangladesh,BGD,1990,1.85405E+11,14081596,18286286
Bangladesh,BGD,1991,1.91867E+11,14741983,19369130
Bangladesh,BGD,1992,2.02309E+11,15379904,20698034
Bangladesh,BGD,1993,2.11841E+11,16062897,21002930
Bangladesh,BGD,1994,2.20082E+11,17538016,23213408
Bangladesh,BGD,1995,2.31353E+11,21041714,26377180
Bangladesh,BGD,1996,2.41817E+11,21492816,27210002
Bangladesh,BGD,1997,2.52675E+11,23125868,29116464
Bangladesh,BGD,1998,2.65756E+11,23197800,29134400
Bangladesh,BGD,1999,2.78167E+11,25074988,30245600
Bangladesh,BGD,2000,2.92891E+11,26524610,25582786
Bangladesh,BGD,2001,3.07762E+11,31034908,29433188
Bangladesh,BGD,2002,3.19559E+11,31981244,30774664
Bangladesh,BGD,2003,3.34705E+11,33459294,34432510
Bangladesh,BGD,2004,3.52242E+11,35945412,36859988
Bangladesh,BGD,2005,3.75264E+11,37676584,38861750
Bangladesh,BGD,2006,4.00301E+11,41689170,41570576
Bangladesh,BGD,2007,4.28557E+11,42642130,42271124
Bangladesh,BGD,2008,4.54329E+11,45300870,44686180
Bangladesh,BGD,2009,4.77251E+11,49148070,48715508
Bangladesh,BGD,2010,5.03842E+11,53991556,52919536
Bangladesh,BGD,2011,5.36412E+11,56556344,54171372
Bangladesh,BGD,2012,5.71394E+11,60707800,61487840
Bangladesh,BGD,2013,6.05756E+11,61798984,61031290
Bangladesh,BGD,2014,6.42471E+11,66008996,104708020
Bangladesh,BGD,2015,6.8457E+11,73157550,73083460
Bangladesh,BGD,2016,7.33266E+11,76203280,113682376
Bangladesh,BGD,2017,7.8159E+11,80741780,121932690
Bangladesh,BGD,2018,8.38798E+11,82555700,127643176
Bangladesh,BGD,2019,9.04912E+11,100791880,147230960
Bangladesh,BGD,2020,9.36113E+11,93614960,140318780
Bangladesh,BGD,2021,1.00107E+12,98760296,149867630
Bangladesh,BGD,2022,,102103340,
Barbados,BRB,1990,3649364500,1275266,
Barbados,BRB,1991,3507042800,1418175,
Barbados,BRB,1992,3307403500,1361827,
Barbados,BRB,1993,3333633500,1096878,
Barbados,BRB,1994,3400665600,1163526,
Barbados,BRB,1995,3469155000,1282955,
Barbados,BRB,1996,3607105300,1339005,
Barbados,BRB,1997,3778085600,1540428,
Barbados,BRB,1998,3918950400,1572115,
Barbados,BRB,1999,3932065300,1653427,
Barbados,BRB,2000,4106931700,1748824,
Barbados,BRB,2001,4009783600,1651888,
Barbados,BRB,2002,4041356800,1657568,
Barbados,BRB,2003,4129275600,1699495,
Barbados,BRB,2004,4187564500,1720192,
Barbados,BRB,2005,4353201700,1762496,
Barbados,BRB,2006,4619300400,1775152,
Barbados,BRB,2007,4715273000,1802221,
Barbados,BRB,2008,4745455600,2081465,
Barbados,BRB,2009,4507341000,2000142.1,
Barbados,BRB,2010,4400734700,1845064,
Barbados,BRB,2011,4370467300,1941506,
Barbados,BRB,2012,4351557600,1803368,
Barbados,BRB,2013,4288572700,1822085,
Barbados,BRB,2014,4284830500,1690056,
Barbados,BRB,2015,4390778000,1686392,
Barbados,BRB,2016,4501997600,1693720,
Barbados,BRB,2017,4522539500,1644597,
Barbados,BRB,2018,4476087000,1655590,
Barbados,BRB,2019,4470216700,1666716,
Barbados,BRB,2020,3875185200,1233549,
Barbados,BRB,2021,3867850500,1226393,
Barbados,BRB,2022,,1232837,
Belarus,BLR,1990,90636010000,108345060,61737836
Belarus,BLR,1991,89548380000,104071656,66968964
Belarus,BLR,1992,80951740000,93482970,45340764
Belarus,BLR,1993,74799400000,80561816,38231836
Belarus,BLR,1994,66047870000,67879400,30283734
Belarus,BLR,1995,59178890000,60905644,34912470
Belarus,BLR,1996,60835900000,61734784,48111876
Belarus,BLR,1997,67771200000,61588412,45282430
Belarus,BLR,1998,73463970000,60073450,71438664
Belarus,BLR,1999,75961745000,57965508,67908040
Belarus,BLR,2000,80367530000,54905984,42089976
Belarus,BLR,2001,84165140000,54002984,39290804
Belarus,BLR,2002,88411505000,53844144,39265190
Belarus,BLR,2003,94638490000,55087984,40607190
Belarus,BLR,2004,1.05474E+11,58253532,41779948
Belarus,BLR,2005,1.15389E+11,59310290,43010200
Belarus,BLR,2006,1.26928E+11,61743588,46902696
Belarus,BLR,2007,1.37844E+11,60218140,49355580
Belarus,BLR,2008,1.51904E+11,62836412,52100780
Belarus,BLR,2009,1.52207E+11,60577744,56431270
Belarus,BLR,2010,1.64077E+11,62445120,61759696
Belarus,BLR,2011,1.72902E+11,61307590,51056510
Belarus,BLR,2012,1.75819E+11,62545264,63643416
Belarus,BLR,2013,1.77584E+11,64125556,66379780
Belarus,BLR,2014,1.80649E+11,63648870,63008336
Belarus,BLR,2015,1.73731E+11,58798910,60019056
Belarus,BLR,2016,1.69342E+11,58134484,58747788
Belarus,BLR,2017,1.7363E+11,59381852,59915732
Belarus,BLR,2018,1.79098E+11,62156932,63454692
Belarus,BLR,2019,1.81605E+11,62096344,62992284
Belarus,BLR,2020,1.80335E+11,59055548,58529244
Belarus,BLR,2021,1.84482E+11,60938200,61486228
Belarus,BLR,2022,,58801130,
Belgium,BEL,1990,3.53911E+11,120292800,154963170
Belgium,BEL,1991,3.60398E+11,123362620,155689330
Belgium,BEL,1992,3.65915E+11,122488490,172413120
Belgium,BEL,1993,3.62395E+11,121423870,162760350
Belgium,BEL,1994,3.7409E+11,124796744,162672940
Belgium,BEL,1995,3.83011E+11,125936296,166612560
Belgium,BEL,1996,3.88072E+11,129478744,165567250
Belgium,BEL,1997,4.02794E+11,123990620,170613680
Belgium,BEL,1998,4.10696E+11,130223496,180668210
Belgium,BEL,1999,4.25246E+11,124681140,187872530
Belgium,BEL,2000,4.41051E+11,126721544,190423060
Belgium,BEL,2001,4.45901E+11,126066060,189349180
Belgium,BEL,2002,4.53512E+11,126863016,193967800
Belgium,BEL,2003,4.5822E+11,128248340,206692600
Belgium,BEL,2004,4.74583E+11,128770830,218660220
Belgium,BEL,2005,4.85602E+11,125627920,226234910
Belgium,BEL,2006,4.97996E+11,123872980,225910420
Belgium,BEL,2007,5.16307E+11,120463270,234706580
Belgium,BEL,2008,5.18615E+11,120170040,234279630
Belgium,BEL,2009,5.08135E+11,107765100,200538380
Belgium,BEL,2010,5.22689E+11,114604104,216101440
Belgium,BEL,2011,5.31546E+11,105068560,219902980
Belgium,BEL,2012,5.35475E+11,102404520,209264370
Belgium,BEL,2013,5.37935E+11,102714744,209951150
Belgium,BEL,2014,5.46426E+11,97029240,212187540
Belgium,BEL,2015,5.57581E+11,101145630,208373700
Belgium,BEL,2016,5.64644E+11,99623020,208132820
Belgium,BEL,2017,5.73789E+11,99055040,201301380
Belgium,BEL,2018,5.84077E+11,99967320,208551040
Belgium,BEL,2019,5.97165E+11,99470264,201247470
Belgium,BEL,2020,5.65149E+11,91101384,178832420
Belgium,BEL,2021,5.99814E+11,95668080,199643170
Belgium,BEL,2022,,89605360,
Belize,BLZ,1990,1167930600,311440,
Belize,BLZ,1991,1301692400,406704,
Belize,BLZ,1992,1458384600,355408,
Belize,BLZ,1993,1549342600,377392,
Belize,BLZ,1994,1552400000,373728,
Belize,BLZ,1995,1562336600,377392,
Belize,BLZ,1996,1578388000,307776,
Belize,BLZ,1997,1634950000,388384,
Belize,BLZ,1998,1699155700,370064,
Belize,BLZ,1999,1851261800,348080,
Belize,BLZ,2000,2092032900,395712,
Belize,BLZ,2001,2197513500,447008,
Belize,BLZ,2002,2309873400,432352,
Belize,BLZ,2003,2525420800,432352,
Belize,BLZ,2004,2642366700,392048,
Belize,BLZ,2005,2700457500,421360,
Belize,BLZ,2006,2824282600,443344,
Belize,BLZ,2007,2916769300,476320,
Belize,BLZ,2008,2872436700,436016,
Belize,BLZ,2009,2859443000,516623.97,
Belize,BLZ,2010,2895367400,538608,
Belize,BLZ,2011,2892310000,553264,
Belize,BLZ,2012,3003905500,450672,
Belize,BLZ,2013,3139960300,439680,
Belize,BLZ,2014,3268371500,468992,
Belize,BLZ,2015,3378438100,641200,
Belize,BLZ,2016,3382260000,626544,
Belize,BLZ,2017,3324933600,615552,
Belize,BLZ,2018,3361622500,604560,
Belize,BLZ,2019,3512964400,707152,
Belize,BLZ,2020,3042123000,613332,
Belize,BLZ,2021,3505320700,702059,
Belize,BLZ,2022,,725231,
Benin,BEN,1990,10829252000,579346,931597.75
Benin,BEN,1991,11286874000,619650,988597.56
Benin,BEN,1992,11620707000,670946,1038275.06
Benin,BEN,1993,12298912000,807422,1158733.2
Benin,BEN,1994,12547400000,911527,1339557.6
Benin,BEN,1995,13305914000,956267,1429003.6
Benin,BEN,1996,13881300000,1183806,1700873
Benin,BEN,1997,14677349000,1223975,1903087
Benin,BEN,1998,15258721000,1113856,2002131.1
Benin,BEN,1999,16073758000,1461936,2003480.2
Benin,BEN,2000,17015312000,1472928,2393302.8
Benin,BEN,2001,17922763000,1689104,3085640
Benin,BEN,2002,18754922000,2110055,3276150.8
Benin,BEN,2003,19400761000,2393998,3726516.8
Benin,BEN,2004,20260155000,2593600,3510587.2
Benin,BEN,2005,20607244000,2489730,3754677
Benin,BEN,2006,21419940000,3351106,5723395.5
Benin,BEN,2007,22702213000,3930960,6335108.5
Benin,BEN,2008,23813843000,3918994,7529952.5
Benin,BEN,2009,24366156000,4224517,6459591.5
Benin,BEN,2010,24881273000,4679390,7187823.5
Benin,BEN,2011,25618692000,4479719,8950584
Benin,BEN,2012,26851265000,4402539,7213473
Benin,BEN,2013,28782256000,4565975,7706255
Benin,BEN,2014,30612140000,4796000,7646436.5
Benin,BEN,2015,31156470000,5328876,7815488
Benin,BEN,2016,32196993000,6494014,7653655.5
Benin,BEN,2017,34023064000,6804151,7701992.5
Benin,BEN,2018,36301677000,7434497,7915446.5
Benin,BEN,2019,38794035000,7116143,7466992
Benin,BEN,2020,40287035000,7744662,8525473
Benin,BEN,2021,43169866000,8312495,9239166
Benin,BEN,2022,,8432160,
Bermuda,BMU,1990,3913226500,501968.03,
Bermuda,BMU,1991,3774918000,538608,
Bermuda,BMU,1992,3772663000,461664,
Bermuda,BMU,1993,3886166000,538608,
Bermuda,BMU,1994,3909468000,531280,
Bermuda,BMU,1995,4081451300,531280,
Bermuda,BMU,1996,4187588400,527616,
Bermuda,BMU,1997,4380217300,523952,
Bermuda,BMU,1998,4551046000,520288,
Bermuda,BMU,1999,4704991700,512960.03,
Bermuda,BMU,2000,5143363000,516623.97,
Bermuda,BMU,2001,5514839600,527616,
Bermuda,BMU,2002,5433341400,556928,
Bermuda,BMU,2003,5618657000,560592,
Bermuda,BMU,2004,5749081000,582576,
Bermuda,BMU,2005,5845332500,582576,
Bermuda,BMU,2006,6169390000,652192,
Bermuda,BMU,2007,6375764500,729136,
Bermuda,BMU,2008,6256795600,648528,
Bermuda,BMU,2009,5904744400,476320,
Bermuda,BMU,2010,5756956000,608224,
Bermuda,BMU,2011,5541488000,443344,
Bermuda,BMU,2012,5247495700,366400,
Bermuda,BMU,2013,5232817700,534944,
Bermuda,BMU,2014,5039147500,670512,
Bermuda,BMU,2015,5078228000,538608,
Bermuda,BMU,2016,5044853000,619216,
Bermuda,BMU,2017,5227044400,633872,
Bermuda,BMU,2018,5204421600,696160,
Bermuda,BMU,2019,5220360700,593568,
Bermuda,BMU,2020,4863395000,458000,
Bermuda,BMU,2021,5126676500,441341,
Bermuda,BMU,2022,,445408,
Bhutan,BTN,1990,1529010300,185730,
Bhutan,BTN,1991,1522773900,185738,
Bhutan,BTN,1992,1592835100,215057,
Bhutan,BTN,1993,1624474600,181786,
Bhutan,BTN,1994,1704910500,212410,
Bhutan,BTN,1995,1825517800,248966,
Bhutan,BTN,1996,1927111000,298272,
Bhutan,BTN,1997,2030671000,390105,
Bhutan,BTN,1998,2150765300,382195,
Bhutan,BTN,1999,2322482000,385869,
Bhutan,BTN,2000,2400402700,396871,
Bhutan,BTN,2001,2600811300,384229,
Bhutan,BTN,2002,2886699800,416511,
Bhutan,BTN,2003,3112535000,376217,
Bhutan,BTN,2004,3299559400,307913,
Bhutan,BTN,2005,3540006400,395860,
Bhutan,BTN,2006,3787797500,393510,
Bhutan,BTN,2007,4483269600,393522,
Bhutan,BTN,2008,4698442000,422152,
Bhutan,BTN,2009,5015509000,389881,
Bhutan,BTN,2010,5614656500,487768,
Bhutan,BTN,2011,6062853000,732023,
Bhutan,BTN,2012,6373174000,835194,
Bhutan,BTN,2013,6508283400,918201,
Bhutan,BTN,2014,6884234000,1028223.06,
Bhutan,BTN,2015,7341501000,1056506,
Bhutan,BTN,2016,7938147300,1261386,
Bhutan,BTN,2017,8307417000,1341511,
Bhutan,BTN,2018,8561219000,1477737,
Bhutan,BTN,2019,9053932000,1458625,
Bhutan,BTN,2020,8147661000,919762,
Bhutan,BTN,2021,8480706000,1062180,
Bhutan,BTN,2022,,1055528,
Bolivia,BOL,1990,31491965000,10006868,8642139
Bolivia,BOL,1991,33150497000,10495215,9152787
Bolivia,BOL,1992,33696320000,11014244,9843148
Bolivia,BOL,1993,35134915000,11550309,10348758
Bolivia,BOL,1994,36774752000,9638258,8563059
Bolivia,BOL,1995,38495180000,9016550,8066319.5
Bolivia,BOL,1996,40174084000,10016150,8937323
Bolivia,BOL,1997,42164390000,11721163,10940197
Bolivia,BOL,1998,44284990000,11252271,10891667
Bolivia,BOL,1999,44474036000,10939507,11408804
Bolivia,BOL,2000,45589360000,8433878,8688884
Bolivia,BOL,2001,46356996000,8742807,8869486
Bolivia,BOL,2002,47509230000,10403424,10791577
Bolivia,BOL,2003,48797364000,10968004,10189647
Bolivia,BOL,2004,50833820000,11031935,9914612
Bolivia,BOL,2005,53081407000,12312617,10669511
Bolivia,BOL,2006,55627727000,12332331,10979116
Bolivia,BOL,2007,58166790000,12695380,11472355
Bolivia,BOL,2008,61743174000,12965221,12080711
Bolivia,BOL,2009,63815893000,13538143,12566322
Bolivia,BOL,2010,66449396000,14718776,13049832
Bolivia,BOL,2011,69907480000,15948673,14563091
Bolivia,BOL,2012,73488335000,17535340,16246920
Bolivia,BOL,2013,78482610000,17769010,17154520
Bolivia,BOL,2014,82768210000,19887892,19610498
Bolivia,BOL,2015,86788415000,19886526,20373912
Bolivia,BOL,2016,90489000000,21239286,21650190
Bolivia,BOL,2017,94285210000,22171246,22533822
Bolivia,BOL,2018,98267460000,22501642,22617156
Bolivia,BOL,2019,1.00446E+11,22605112,22870808
Bolivia,BOL,2020,91668930000,18326306,19484370
Bolivia,BOL,2021,97266050000,21725994,22241426
Bolivia,BOL,2022,,21493740,
Bonaire Sint Eustatius and Saba,BES,1990,,64657.004,
Bonaire Sint Eustatius and Saba,BES,1991,,51594,
Bonaire Sint Eustatius and Saba,BES,1992,,42507,
Bonaire Sint Eustatius and Saba,BES,1993,,65618,
Bonaire Sint Eustatius and Saba,BES,1994,,62909,
Bonaire Sint Eustatius and Saba,BES,1995,,62254,
Bonaire Sint Eustatius and Saba,BES,1996,,58235,
Bonaire Sint Eustatius and Saba,BES,1997,,60943,
Bonaire Sint Eustatius and Saba,BES,1998,,3364,
Bonaire Sint Eustatius and Saba,BES,1999,,25207,
Bonaire Sint Eustatius and Saba,BES,2000,,66885,
Bonaire Sint Eustatius and Saba,BES,2001,,68108,
Bonaire Sint Eustatius and Saba,BES,2002,,65661,
Bonaire Sint Eustatius and Saba,BES,2003,,65705,
Bonaire Sint Eustatius and Saba,BES,2004,,68938,
Bonaire Sint Eustatius and Saba,BES,2005,,68326,
Bonaire Sint Eustatius and Saba,BES,2006,,71210,
Bonaire Sint Eustatius and Saba,BES,2007,,80165,
Bonaire Sint Eustatius and Saba,BES,2008,,77107,
Bonaire Sint Eustatius and Saba,BES,2009,,78899,
Bonaire Sint Eustatius and Saba,BES,2010,,54346,
Bonaire Sint Eustatius and Saba,BES,2011,,69331,
Bonaire Sint Eustatius and Saba,BES,2012,,84272,
Bonaire Sint Eustatius and Saba,BES,2013,,84272,
Bonaire Sint Eustatius and Saba,BES,2014,,84272,
Bonaire Sint Eustatius and Saba,BES,2015,,95264,
Bonaire Sint Eustatius and Saba,BES,2016,,102592,
Bonaire Sint Eustatius and Saba,BES,2017,,102592,
Bonaire Sint Eustatius and Saba,BES,2018,,98928,
Bonaire Sint Eustatius and Saba,BES,2019,,109920,
Bonaire Sint Eustatius and Saba,BES,2020,,113584,
Bonaire Sint Eustatius and Saba,BES,2021,,109453,
Bonaire Sint Eustatius and Saba,BES,2022,,110461,
Bosnia and Herzegovina,BIH,1990,,19886236,
Bosnia and Herzegovina,BIH,1991,,14069425,
Bosnia and Herzegovina,BIH,1992,,15028713,
Bosnia and Herzegovina,BIH,1993,,12580576,
Bosnia and Herzegovina,BIH,1994,6509915600,3204952,
Bosnia and Herzegovina,BIH,1995,7863978000,3402028,
Bosnia and Herzegovina,BIH,1996,14859590000,4239503,
Bosnia and Herzegovina,BIH,1997,19969739000,8365764.5,
Bosnia and Herzegovina,BIH,1998,23085017000,10550597,
Bosnia and Herzegovina,BIH,1999,25301180000,10333251,
Bosnia and Herzegovina,BIH,2000,28530993000,13702201,
Bosnia and Herzegovina,BIH,2001,29222390000,13262811,
Bosnia and Herzegovina,BIH,2002,30691529000,14172601,
Bosnia and Herzegovina,BIH,2003,31878412000,14358120,
Bosnia and Herzegovina,BIH,2004,33894808000,15462454,
Bosnia and Herzegovina,BIH,2005,35215750000,16045984,
Bosnia and Herzegovina,BIH,2006,37122330000,17386820,
Bosnia and Herzegovina,BIH,2007,39296630000,17474332,
Bosnia and Herzegovina,BIH,2008,41435873000,19958648,
Bosnia and Herzegovina,BIH,2009,40190950000,20537094,
Bosnia and Herzegovina,BIH,2010,40538874000,21145704,
Bosnia and Herzegovina,BIH,2011,40927846000,23761290,
Bosnia and Herzegovina,BIH,2012,40591487000,22134174,
Bosnia and Herzegovina,BIH,2013,41545330000,21801048,
Bosnia and Herzegovina,BIH,2014,42024700000,19311786,
Bosnia and Herzegovina,BIH,2015,43322913000,18460492,
Bosnia and Herzegovina,BIH,2016,44687500000,21730408,
Bosnia and Herzegovina,BIH,2017,46104736000,22156174,
Bosnia and Herzegovina,BIH,2018,47829086000,22075036,
Bosnia and Herzegovina,BIH,2019,49183126000,20810378,
Bosnia and Herzegovina,BIH,2020,47648965000,20831812,
Bosnia and Herzegovina,BIH,2021,51244360000,19937964,
Bosnia and Herzegovina,BIH,2022,,19735710,
Botswana,BWA,1990,12294438000,2700368,2700368
Botswana,BWA,1991,13211444000,2634416,2634416
Botswana,BWA,1992,13596831000,2777312,2777312
Botswana,BWA,1993,13857361000,3195008,3195008
