island,species,sex,body_mass_g,bill_length_mm,bill_depth_mm,flipper_length_mm
Biscoe,Adelie,female,3483.0756098646184,37.1371253029463,18.526517564493098,187.17330800456685
Biscoe,Adelie,female,2677.5277936502507,32.93176829775534,18.517528353112287,177.64511917734825
Biscoe,Adelie,female,3442.107866989364,39.400044191735155,16.556698394648695,190.18811527756267
Biscoe,Adelie,female,3794.124889717309,38.21134121290045,18.089505950828244,185.15168019305452
Biscoe,Adelie,female,4069.122209784829,38.514910836185315,18.921648937814766,198.05322438306905
Biscoe,Adelie,female,3816.216583716861,34.799808604217226,19.943538967509888,192.9078133407671
Biscoe,Adelie,female,3629.2868807135483,39.011120287525635,16.392408822346447,184.7239421390222
Biscoe,Adelie,female,2776.2910048508757,37.47692358526634,13.950112810366456,176.1192763431675
Biscoe,Adelie,female,3162.62269527699,35.71445112234997,16.70504411247077,197.33290693076682
Biscoe,Adelie,female,3248.405768618934,39.20705805806775,16.862130372188826,185.5307847473322
Biscoe,Adelie,female,3610.992245097672,34.7083430172307,16.766192035753686,185.33794159627715
Biscoe,Adelie,female,3332.95055770696,35.98921757851466,17.925296027171324,195.7810618101332
Biscoe,Adelie,female,2937.0314102515363,39.04133934349844,17.78086068361465,180.73482477944427
Biscoe,Adelie,female,3947.8292709095485,36.68915268980801,19.81179724443121,197.057831897753
Biscoe,Adelie,female,3682.404049395277,37.942414884799064,19.060677342986356,183.53424858536758
Biscoe,Adelie,female,3450.896694831492,36.935333960969196,17.289340075185468,184.51805140078093
Biscoe,Adelie,female,3787.7407024934446,37.78293762754379,18.66833787800671,185.91683285173693
Biscoe,Adelie,female,2909.4954892832284,35.24897210878633,17.314503601580043,182.64571592624532
Biscoe,Adelie,female,3596.3318908544597,39.91071198766655,18.42208812273143,183.79670873644065
Biscoe,Adelie,female,3189.7787622452006,38.20097204963663,19.725300333354006,177.33746793498383
Biscoe,Adelie,female,3604.2638284158506,38.137456856492804,17.6634760139599,177.0358520893655
Biscoe,Adelie,female,3348.4229175345195,39.00819976888837,19.18978760813278,187.27009910880327
Biscoe,Adelie,female,3586.6077158720477,39.078337347387375,17.700552995369236,202.7850463766792
Biscoe,Adelie,female,3828.0302989076645,37.60354345341334,18.669123717429137,190.77040407423175
Biscoe,Adelie,female,3371.8319075804957,37.59783796316079,17.986314108201697,185.9552738590944
Biscoe,Adelie,female,3718.810891611542,42.06758301145546,16.881252800659812,191.01963240018816
Biscoe,Adelie,female,2961.154760536304,35.347163639056276,17.849213063642946,180.34232922491526
Biscoe,Adelie,female,3121.517878057189,36.84160577669849,18.41770727270174,178.97858174111064
Biscoe,Adelie,female,3891.099965991046,33.2659784367232,19.42749501320462,194.62567798966148
Biscoe,Adelie,female,3498.924923881102,36.154912368647295,18.503766079172397,190.05876038209598
Biscoe,Adelie,female,2664.4574137318705,37.75116926753616,18.187987950241364,179.01877826792617
Biscoe,Adelie,female,2900.78785654887,32.19694638377656,16.356656447517913,186.61038289396166
Biscoe,Adelie,male,3743.187394512754,36.0401987002323,18.781469178817293,184.01920183363126
Biscoe,Adelie,male,4158.060092538034,41.01622086611271,19.609906067535263,195.78236656147638
Biscoe,Adelie,male,3997.788776115204,42.24129945638559,19.830006444962354,202.2670765609876
Biscoe,Adelie,male,3540.1885417738254,40.94109498872389,19.594301545128275,191.3879102591802
Biscoe,Adelie,male,3768.892636327239,40.06740983571561,18.246217104114855,186.5464335165319
Biscoe,Adelie,male,4364.76974327557,41.29873709880694,18.573197182924734,189.4678497775258
Biscoe,Adelie,male,4371.009877996201,38.965976864509635,20.082461355114187,203.13566907359186
Biscoe,Adelie,male,4763.037911050726,45.29362991486263,22.151773150742265,204.56854424779317
Biscoe,Adelie,male,4048.826305642352,41.712704660621576,18.301592551611154,181.311279415582
Biscoe,Adelie,male,3518.1041584789336,39.83714170041889,19.17342285308388,186.57473223936935
Biscoe,Adelie,male,3776.807377330714,38.58449599330989,18.519483113389796,184.84458404849997
Biscoe,Adelie,male,4195.218061406178,39.85762384942924,19.081465816727317,194.82149986609994
Biscoe,Adelie,male,4725.607464696544,44.234656368760334,19.311504218845343,199.42280880860474
Biscoe,Adelie,male,4089.1214488257033,40.459606662302285,18.941238899634577,190.42377742847685
Biscoe,Adelie,male,4455.4841049591305,42.019910936315696,20.73465843172137,194.8550043630125
Biscoe,Adelie,male,4323.097946300062,39.571788815688016,19.814395326511853,194.5772215754419
Biscoe,Adelie,male,3634.640187656957,37.720691136710194,19.07978225437073,188.2481291767282
Biscoe,Adelie,male,3988.9781474604306,42.06353589550722,19.96660016047053,205.16855576741344
Biscoe,Adelie,male,4514.21661993561,41.41509805472629,20.857043371875708,186.06528943099534
Biscoe,Adelie,male,4361.617881376695,39.894708625692125,19.829364333959354,184.85212264922546
Biscoe,Adelie,male,4214.841998345269,44.11274083797905,18.141763918335908,197.70990572100686
Biscoe,Adelie,male,4219.636471812698,41.619478623543465,18.492342366325236,193.15862321249503
Biscoe,Adelie,male,3875.3556976148343,38.51204667545811,17.54842583567899,181.5606429646562
Biscoe,Adelie,male,3580.927619435851,39.450265148473804,16.153752102921217,180.0849667964263
Biscoe,Adelie,male,4510.685073859331,41.740844983083576,20.363281778854816,189.04473790676008
Biscoe,Adelie,male,3544.9532716328627,39.41271607544811,18.18228254471318,190.20467877744775
Biscoe,Adelie,male,3716.306117074536,39.83620286213261,18.39637038078594,173.46839785700703
Biscoe,Adelie,male,4273.569050125317,43.39487890291027,20.19616956033696,198.5401986405743
Biscoe,Adelie,male,3601.247765300879,39.2212923744221,17.94429774080593,181.53210187697314
Biscoe,Adelie,male,3853.779664516558,40.49024419183233,18.61202783933382,187.4543784505192
Biscoe,Adelie,male,3629.413580496614,38.08921885626807,18.92664247475283,187.8284828260918
Biscoe,Adelie,male,4270.671297017152,38.92411744146646,19.769391817913913,194.9786565736693
Biscoe,Adelie,male,4208.637369794589,41.410346865321515,18.831207909971248,197.24878933615298
Biscoe,Adelie,male,4200.1041851659575,39.86669120217044,19.574664594213928,183.86642802162856
Biscoe,Adelie,male,4207.330799092475,41.196801299589715,19.60893810923223,191.69688010857948
Biscoe,Adelie,male,4248.1562805913045,40.1103276853291,19.13720959622312,191.3879209750708
Biscoe,Adelie,male,4277.348735009891,40.78552704228305,18.454093096041355,191.94870160464757
Biscoe,Adelie,male,3349.9854777215023,38.20733245513476,18.674277224001205,184.47517649452402
Biscoe,Adelie,male,3997.02234052783,39.105443457505224,20.32811191793718,195.66960853677026
Biscoe,Adelie,male,4089.9985803306217,42.32681782414717,19.895794962835105,189.42214326850535
Biscoe,Adelie,male,4307.553995504458,39.831321822293795,20.524740469085728,204.08455675057175
Biscoe,Adelie,male,3627.686914558071,39.18957585806996,18.40394220706505,192.93746551476568
Biscoe,Adelie,male,3872.2964841759594,40.0975420502575,18.610764705152075,193.92359837619995
Biscoe,Adelie,male,3668.182484590824,40.673652808920984,18.195343420311985,191.56449913068923
Biscoe,Adelie,male,4425.926743105532,41.96057883072403,19.187890157173033,194.07299603570715
Biscoe,Adelie,male,4504.891244216163,40.86060044618671,19.95448507473754,187.40593158426665
Biscoe,Adelie,male,4329.9764729750805,45.39749605351742,19.501766817537547,201.0193672852253
Biscoe,Adelie,male,3615.3772201134498,39.951800365611874,16.983921344816693,183.30874152388128
Biscoe,Adelie,male,4210.755873290782,39.68861188439758,17.861122421665023,187.75036181398983
Biscoe,Adelie,male,4459.004073362376,42.69662104145071,19.653897745458153,199.99701506326127
Biscoe,Adelie,male,4109.70831593486,42.11423003350749,19.110210007312986,191.25431501057483
Biscoe,Adelie,male,3848.7573592931244,40.56265734328713,16.89943839855203,183.95122887049993
Biscoe,Adelie,male,3663.7977993645845,39.04693947377444,18.0214404887112,187.42356478352377
Biscoe,Adelie,male,3813.4208111769312,42.61229514970674,18.53843654144577,188.69478273171606
Biscoe,Adelie,male,4304.197050493056,39.93683894291628,20.50102927464801,191.7552581133203
Biscoe,Adelie,male,3896.5054676975205,43.55586437388621,17.076093351551098,188.80217396504472
Biscoe,Adelie,male,4130.899388802489,41.785389439755505,18.246508124199526,194.11829606539712
Biscoe,Adelie,male,4510.431189024266,43.28828733872872,18.760613632027887,196.21853411978964
Biscoe,Adelie,male,4255.742546476642,42.60479568303913,18.96353616150402,182.99794542572332
Biscoe,Adelie,male,4535.28068767662,43.56630729783641,19.613441292037155,191.28081512299167
Biscoe,Adelie,male,3444.9205699842014,38.613324956726075,18.193885153385057,188.30920691917265
Biscoe,Adelie,male,3950.128798512136,40.822554655019225,17.914996469966052,195.64775220115564
Biscoe,Adelie,male,4073.1145380321855,41.24422127787449,18.621791692255503,192.4816455453926
Biscoe,Adelie,male,4255.79738476639,44.51143571582863,18.357270018533676,185.71559022618163
Biscoe,Adelie,male,3634.2800355611294,41.348964619758185,18.11049984786127,184.11507933375088
Biscoe,Adelie,male,4336.610719437602,42.0510827764651,20.659551763564313,197.13553712254068
Biscoe,Adelie,male,4159.346918465597,42.00559557666594,18.42983346261642,187.0683737796786
Biscoe,Adelie,male,4143.790224002968,42.238155459726165,19.114012924164612,192.0486619354001
Biscoe,Adelie,male,4230.73991386493,39.7935652329998,19.086777333043052,198.270725631101
Biscoe,Adelie,male,4008.6552620331026,39.930260646414055,18.048817512447638,187.65110411179046
Biscoe,Adelie,male,4379.179132332373,42.811403048841115,19.538585812669453,186.21779024697065
Biscoe,Adelie,male,4280.514267590191,41.849411037022755,18.445864482360335,190.75982260493592
Biscoe,Adelie,male,3996.5982195709776,40.996413615859,20.8622115864663,188.73211147216
Biscoe,Adelie,male,4419.883886468535,43.09366045856859,19.579066431163707,197.81729136723706
Biscoe,Adelie,male,4154.054104931083,42.289878713106134,18.986588583603613,188.57665299124326
Biscoe,Adelie,male,4287.723967935742,41.7945986916722,19.448419614096075,198.51604858958933
Biscoe,Adelie,male,3838.634151425406,39.4355246155856,20.443490985286523,196.48098673497873
Biscoe,Adelie,male,4611.948644319905,42.021397843288256,20.283044536820416,196.9413044242089
Biscoe,Adelie,male,4048.579125806212,40.910359419898896,18.829427331928432,190.55317891391326
Biscoe,Adelie,male,4351.606104469883,39.966259058986964,18.295680749785266,181.83750421188637
Biscoe,Adelie,male,4014.334561254607,39.553445171692296,18.542499667205515,196.30984739084275
Biscoe,Adelie,male,3950.582691199063,40.40070210169588,18.296753469844035,188.42913318886724
Biscoe,Adelie,male,4328.9687023451625,40.49839809077139,20.21992931130956,189.46392807641556
Biscoe,Adelie,male,3486.6184047674215,40.326303458258245,17.842637951260105,178.62389443673277
Biscoe,Adelie,male,4220.0907779911395,41.48265443449284,18.677188551155666,192.36304089915077
Biscoe,Adelie,male,4189.894026758987,42.03065623836998,19.835107003285508,195.69112882822884
Biscoe,Adelie,male,3091.622994717379,37.406565493005914,18.798625293557226,179.98098091967617
Biscoe,Adelie,male,4181.098235987018,39.670322328757386,18.47213782299067,182.07237530758098
Biscoe,Adelie,male,3279.008237263277,38.198633448198066,17.62591001562441,179.3034163244429
Biscoe,Adelie,male,4284.482926257493,43.33015773372782,19.77857911909349,203.34245063076958
Biscoe,Adelie,male,3888.682506768261,41.09819788673979,18.473460584396484,181.25697696201365
Biscoe,Adelie,male,3802.934942183151,39.1999400260388,18.96902315980074,184.90965517189414
Biscoe,Adelie,male,4047.567195606025,38.48521544580725,20.472536080970528,190.66001448070023
Biscoe,Adelie,male,4538.209452778067,43.39591249161579,19.511857894043413,195.89001614271183
Biscoe,Adelie,male,3824.0895746572596,40.55544541626215,18.506381928659835,188.60109135717994
Biscoe,Adelie,male,4248.45940560017,40.6043142577074,19.65394297284642,191.35493075027367
Biscoe,Adelie,male,4171.273432428883,42.0527614081008,19.15053123066317,194.27132447621983
Biscoe,Adelie,male,3630.6170519576217,39.03100239968443,18.92035024619212,184.29362722362444
Biscoe,Adelie,male,3430.8940419780583,39.068929388786046,18.203351794112507,188.20145753370556
Biscoe,Adelie,male,3341.5088440596564,39.61852284844248,18.29043073215839,181.34623203015846
Biscoe,Adelie,male,4246.084362840998,39.340991206060906,18.12609904613283,187.11221955294073
Biscoe,Adelie,male,4037.679609034901,38.98580500474072,19.080761065847344,187.7752462350307
Biscoe,Adelie,male,4708.068461287286,40.552328431307394,19.518133749507655,192.66075396813093
Biscoe,Adelie,male,4253.9224434443495,39.46649826467708,18.79624127662456,198.41588882674515
Biscoe,Adelie,male,4352.126334050784,42.310597769509016,19.04790563479508,193.47350497281846
Biscoe,Adelie,male,4524.498051880789,42.624396450092306,19.758533711348406,192.53121735855274
Biscoe,Adelie,male,3871.8988913909,40.00152365211379,19.069300058584375,193.86950869030312
Biscoe,Adelie,male,4231.467539518278,39.60356766538399,19.631451548889903,184.53406640874985
Biscoe,Adelie,male,4358.852637018151,42.537436632486084,20.216695610665763,199.0742477240781
Biscoe,Adelie,male,4536.904936779412,42.78774510129534,20.176176359752084,194.96572860903876
Biscoe,Adelie,male,4321.1811933061535,42.368334996981275,19.040327680895157,192.6181576336731
Biscoe,Adelie,male,4199.760040754783,38.50257942658881,18.47871634450509,191.66926237629164
Biscoe,Adelie,male,3741.266204340079,43.79367168809424,18.091853684868052,187.74377029787706
Biscoe,Adelie,male,4309.432939608739,41.58250634889091,20.12193760414431,190.98244977995614
Biscoe,Adelie,male,4227.818586793237,41.44378077967269,19.338752461455012,197.65511883467448
Biscoe,Adelie,male,4275.441366186602,43.38372780768139,18.185778199969633,199.41872577096993
Biscoe,Adelie,male,4200.597393382563,40.69478006692028,19.739714662838065,195.45762792266638
Biscoe,Adelie,male,3978.2221335363615,43.62451327372551,18.861271883887202,189.669066627248
Biscoe,Adelie,male,4022.746084407754,38.46607802420741,18.66849816119917,183.82873612529244
Biscoe,Adelie,male,4294.491086516293,43.509735853193135,18.994471850452737,184.88862556663832
Biscoe,Adelie,male,4111.036148656068,44.3556839072515,19.724266241617883,189.18855999085096
Biscoe,Adelie,male,3754.8583900005215,40.86951403079639,19.416797772031654,185.0396180100771
Biscoe,Adelie,male,3946.8154739589013,40.06428555302512,18.634835437038635,190.520448090229
Biscoe,Adelie,male,3580.9615972247957,40.18474426156452,18.331184825084353,184.83060646212215
Biscoe,Adelie,male,3706.0716921192507,40.85180176513376,17.670299232465318,193.6689387160116
Biscoe,Adelie,male,3998.599679425086,39.73557321939232,18.45308422423796,188.41375178360573
Biscoe,Adelie,male,3410.604901569966,40.659951589973446,19.57209167837183,185.7913291846077
Biscoe,Adelie,male,3449.626362868015,38.84340220649178,19.271570468217984,181.92485631450762
Biscoe,Adelie,male,4442.018663863734,41.1027733004009,19.505869852684626,196.62723629337108
Biscoe,Adelie,male,3844.9407054326807,37.47595220290616,18.614285859791273,191.6734063318259
Biscoe,Adelie,male,3391.5878755325793,37.75549846487677,17.303632692735164,184.226270220646
Biscoe,Adelie,male,4009.8524737839707,37.92900337734959,20.822515583589894,191.96154269258952
Biscoe,Adelie,male,4519.7953077952,40.92043539109149,19.63318767421646,190.159810316968
Biscoe,Adelie,male,4285.489100035367,41.21369934963119,18.883416086859942,192.00142716947934
Biscoe,Adelie,male,4206.957849347241,44.682052747614335,19.614516004313064,189.6912319898923
Biscoe,Adelie,male,4470.826188910509,44.276757210636895,18.794028865277635,201.331546158981
Biscoe,Adelie,male,3775.7643772743895,39.768967709314,18.932770570104548,179.66668477802452
Biscoe,Adelie,male,4309.464760079997,40.26530278322953,20.49120108999108,192.55164292789607
Biscoe,Adelie,male,3841.200214603955,40.76559250648677,18.69357860920297,192.39108630811333
Biscoe,Adelie,male,4050.2905014590224,39.68370860668138,20.115005638452953,188.8642279182079
